gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID,sentiment,sentiment_confidence,satisfaction_score,sentiment_negative,sentiment_neutral,sentiment_positive,emotion_satisfaction,emotion_calm,emotion_frustration,emotion_anger,emotion_anxiety,emotion_disappointment,topic_payment_problem,topic_refund_request,topic_subscription_cancellation,topic_security_concern,topic_login_issue,topic_bug_report,topic_performance_issue,topic_data_sync_issue,topic_feature_request,topic_account_suspension
0,0,1,1,41,1,1,101.6,3930.55,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,95.86707317073171,4,False,True,False,0,0580-PIQHM,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,67,1,0,103.15,6895.5,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,102.9179104477612,5,False,False,True,0,5696-CEIQJ,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,1,1,84.65,84.65,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,84.65,1,False,False,False,1,7503-ZGUZJ,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,71,1,0,95.65,6856.95,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,96.57676056338028,3,False,False,True,0,1696-HXOWK,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,37,1,0,75.1,2658.8,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,71.85945945945946,4,False,True,False,0,3026-ATZYV,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,60,1,1,61.35,3766.2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,62.77,3,False,False,True,0,4012-YCFAI,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,0,1,1,1,69.55,69.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,69.55,0,False,False,False,1,2506-TNFCO,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,6,1,0,19.7,129.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,21.59166666666667,0,False,False,False,0,9970-QBCDA,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,13,0,1,31.05,347.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,26.71153846153846,1,True,False,False,1,8718-PTMEZ,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,11,1,0,51.0,581.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52.88181818181818,1,False,False,False,0,9496-IVVRP,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,7,1,1,51.0,354.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50.57857142857143,1,False,False,False,1,2207-OBZNX,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,10,1,1,88.85,929.45,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,92.945,2,False,False,False,0,2657-VPXTA,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,34,1,0,20.05,679.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.97058823529412,0,False,True,False,0,6551-VLJMV,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,62,1,1,65.1,3846.75,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,62.04435483870968,3,False,False,True,0,1221-GHZEP,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,64,1,1,70.15,4480.7,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,70.0109375,3,False,False,True,0,9289-LBQVU,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,44.35,44.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44.35,0,False,False,False,1,6142-VSJQO,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,25,1,1,20.75,499.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.976,0,False,True,False,0,3458-IDMFK,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,26,1,1,56.05,1553.2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,59.73846153846154,2,False,True,False,0,6933-FHBZC,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,10,1,1,19.95,219.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,21.95,0,False,False,False,0,0221-NAUXK,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,53,1,0,98.6,5311.85,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,100.2235849056604,4,False,False,True,0,9770-KXGQU,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,7,1,1,79.7,586.05,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,83.72142857142856,1,False,False,False,1,6437-UKHMV,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,33,1,1,79.0,2576.8,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,78.0848484848485,2,False,True,False,0,6538-POCHL,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,71,1,0,89.45,6435.25,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,90.63732394366195,3,False,False,True,0,6726-NNFWD,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,29,1,1,74.2,1993.25,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,68.73275862068965,0,False,True,False,0,3002-WQZWT,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,24,1,0,81.0,1923.85,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,80.16041666666666,4,True,False,False,0,4277-UDIEF,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,20,1,1,49.6,939.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,46.99,1,True,False,False,0,1208-NBVFH,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,84.6,84.6,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,84.6,1,False,False,False,0,4912-PIGUY,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,54,1,1,55.0,3092.65,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,57.2712962962963,1,False,False,True,1,1114-CENIM,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,5,1,1,84.85,415.55,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,83.11,2,False,False,False,1,6060-DRTNL,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,72,1,1,84.2,5986.55,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,83.14652777777778,5,False,False,True,0,2725-TTRIQ,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,52,1,1,106.3,5487.0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,105.51923076923076,6,False,False,True,0,3374-TTZTK,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,9,1,0,69.05,651.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,72.38888888888889,0,False,False,False,0,8990-ZXLSU,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,45.4,45.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45.4,0,False,False,False,0,2275-RBYQS,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,1,73.65,73.65,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,73.65,0,False,False,False,1,8473-VUVJN,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,33,1,1,73.9,2405.05,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,72.88030303030304,4,False,True,False,1,6289-CPNLD,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,55,1,1,77.75,4458.15,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,81.05727272727272,1,False,False,True,1,5536-SLHPM,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,69,1,1,99.35,6856.45,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,99.36884057971014,3,False,False,True,0,4419-UJMUS,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,50.75,50.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50.75,1,False,False,False,0,7794-JASDG,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,54,1,0,87.1,4735.2,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,87.68888888888888,5,False,False,True,0,7609-YBPXG,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,33,1,1,20.15,682.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.67121212121212,0,False,True,False,0,5519-TEEUH,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,0,45,1,1,98.7,4525.8,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,100.57333333333334,4,False,True,False,0,7856-GANIL,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,11,0,0,25.2,321.05,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,29.18636363636364,0,False,False,False,0,0804-XBFBV,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,6,1,1,55.7,335.65,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,55.94166666666666,2,False,False,False,0,2676-OXPPQ,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,21,1,0,65.35,1424.4,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,67.82857142857144,3,True,False,False,0,3703-TTEPD,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,65,1,1,25.3,1748.55,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,26.90076923076923,0,False,False,True,0,2799-TSLAG,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,0,6,1,1,84.35,474.9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.14999999999999,1,False,False,False,1,0196-VULGZ,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,8,1,0,84.95,668.4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,83.55,2,False,False,False,1,8837-VVWLQ,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,11,1,1,73.85,926.25,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,84.20454545454545,1,False,False,False,1,2696-NARTR,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,43,1,0,24.25,1077.95,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,25.06860465116279,0,False,True,False,0,2208-NKVVH,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,49,0,1,51.8,2541.25,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,51.86224489795919,3,False,False,True,1,7614-QVWQL,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,1,1,0,46.0,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46.0,0,False,False,False,1,1976-CFOCS,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0,0,15,1,1,79.4,1156.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,77.07333333333332,1,True,False,False,1,4631-OACRM,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,60,1,0,60.5,3694.45,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,61.57416666666666,3,False,False,True,0,7139-JZFVG,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,17,0,0,25.1,382.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,22.51764705882353,0,True,False,False,0,4987-GQWPO,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,0,16,1,1,71.8,1167.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,72.9875,0,True,False,False,1,3755-JBMNH,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,35,1,0,20.05,746.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,21.335714285714285,0,False,True,False,0,1757-TCATG,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,44,1,0,88.4,3912.9,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,88.92954545454546,2,False,True,False,1,6345-ULYRW,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,12,0,0,30.25,368.85,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,30.7375,1,False,False,False,0,4776-XSKYQ,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,1,0,20.2,20.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.2,0,False,False,False,0,8048-DSDFQ,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,28,1,1,59.9,1654.7,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,59.096428571428575,3,False,True,False,0,5753-QQWPW,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,70,1,0,25.15,1940.85,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,27.72642857142857,0,False,False,True,0,6010-DDPPW,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,5,1,0,46.0,221.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,44.34,0,False,False,False,1,1809-DMJHQ,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,18,1,0,101.3,1794.65,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,99.70277777777778,4,True,False,False,0,6693-FRIRW,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,70,1,1,76.95,5289.8,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,75.56857142857143,4,False,False,True,0,6586-MYGKD,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,9,1,1,55.3,501.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,55.68888888888889,1,False,False,False,0,3173-NVMPX,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,67,1,1,92.45,6140.85,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,91.65447761194032,4,False,False,True,0,0248-PGHBZ,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,48.45,48.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48.45,1,False,False,False,0,0623-GDISB,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,18,1,0,19.35,309.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,17.180555555555557,0,True,False,False,0,2892-GESUL,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,4,1,0,51.75,201.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,50.275,0,False,False,False,1,6923-EFPNL,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,71,1,1,86.7,6179.35,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,87.0330985915493,3,False,False,True,0,7472-EQOAV,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,30,1,1,94.4,2838.7,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,94.62333333333332,3,False,True,False,1,9574-RKJIF,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,1,1,0,55.7,55.7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,55.7,2,False,False,False,0,2043-WVTQJ,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,55,1,1,84.25,4589.85,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,83.45181818181818,2,False,False,True,0,8034-RYTVV,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,59,1,1,64.65,3735.45,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,63.31271186440678,3,False,False,True,0,3863-QSTYI,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,1,1,70.15,70.15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,70.15,0,False,False,False,1,2619-WFQWU,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,7,1,1,69.2,477.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.22142857142858,0,False,False,False,0,5044-LRQAQ,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,1,45,1,0,54.65,2553.7,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,56.748888888888885,2,False,True,False,0,1716-LSAMB,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,54,1,1,24.75,1342.15,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,24.85462962962963,0,False,False,True,0,1333-PBMXB,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,51,1,1,23.95,1216.35,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,23.85,0,False,False,True,0,6546-OPBBH,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,0,72,1,0,105.0,7578.05,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,105.25069444444443,4,False,False,True,0,5985-BEHZK,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,44,1,1,59.85,2603.95,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,59.18068181818182,3,False,True,False,0,9127-QRZMH,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,2,1,0,20.05,42.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.35,0,False,False,False,0,5919-VCZYM,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,66,1,1,92.15,6056.9,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,91.77121212121212,2,False,False,True,0,9644-KVCNC,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,68,0,0,44.8,2983.65,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,43.87720588235294,3,False,False,True,0,2137-DQMEV,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,31,1,0,20.9,689.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,22.23709677419355,0,False,True,False,0,8174-LNWMW,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,21,1,1,95.4,2025.1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,96.43333333333332,2,True,False,False,0,9279-CJEOJ,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,21,1,0,80.35,1747.2,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,83.2,1,True,False,False,0,7964-VEXDG,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,55,1,1,85.1,4657.95,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,84.69,5,False,False,True,0,2404-JIBFC,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,9,0,1,34.7,296.1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,32.900000000000006,1,False,False,False,1,0778-NELLA,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,71,1,1,115.05,8016.6,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,112.90985915492958,6,False,False,True,0,8029-XYPWT,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,1,81.1,81.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,81.1,1,False,False,False,1,4614-NUVZD,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,22,1,0,19.95,433.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,19.704545454545453,0,True,False,False,0,4632-PAOYU,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,1,0,20.55,20.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.55,0,False,False,False,1,3803-KMQFW,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
