gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID
0,0,0,1,4,1,0,84.05,333.55,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,83.3875,2,False,False,False,1,1565-RHDJD
1,1,1,0,37,1,1,85.7,3171.15,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,85.70675675675676,1,False,True,False,1,7137-RYLPP
0,0,0,0,1,1,1,74.7,74.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,74.7,1,False,False,False,1,3765-JXVKY
0,0,0,0,24,1,0,56.35,1381.2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,57.550000000000004,2,True,False,False,0,5092-STPKP
0,0,0,0,5,1,1,90.8,455.5,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,91.1,2,False,False,False,1,7330-WZLNC
0,0,0,0,33,1,0,107.55,3645.5,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,110.46969696969697,4,False,True,False,0,0114-PEGZZ
0,0,1,1,58,1,1,19.85,1158.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.980172413793102,0,False,False,True,0,3359-DSRKA
0,0,1,1,72,1,1,95.9,6954.15,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,96.58541666666666,3,False,False,True,0,8639-NHQEI
0,0,1,0,71,1,0,23.85,1672.1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,23.55070422535211,0,False,False,True,0,7161-DFHUF
0,1,0,0,28,1,1,106.15,3152.5,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,112.58928571428571,4,False,True,False,1,3957-LXOLK
1,0,1,0,51,1,1,83.85,4307.1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,84.45294117647059,6,False,False,True,0,3720-DBRWL
0,0,0,0,30,1,0,85.35,2530.4,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,84.34666666666666,6,False,True,False,1,6635-MYYYZ
1,1,1,0,72,1,1,84.8,6141.65,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,85.30069444444445,3,False,False,True,0,8565-WUXZU
1,1,0,0,36,1,1,90.85,3186.7,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,88.51944444444445,2,False,True,False,1,5281-BUZGT
1,0,0,1,14,1,0,76.1,1054.8,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,75.34285714285714,5,True,False,False,0,4994-OBRSZ
0,0,1,1,72,1,0,74.55,5430.65,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,75.42569444444445,4,False,False,True,0,0562-FGDCR
0,0,1,1,22,0,0,39.2,849.9,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,38.63181818181818,2,True,False,False,0,2436-QBZFP
0,0,0,0,2,1,0,79.55,151.75,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,75.875,1,False,False,False,0,3420-YJLQT
0,0,0,0,15,1,0,19.6,299.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.959999999999997,0,True,False,False,0,6040-CGACY
1,0,1,1,51,1,0,19.55,1086.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,21.308823529411764,0,False,False,True,0,6582-PLFUU
1,0,1,0,70,0,1,39.15,2692.75,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,38.46785714285714,3,False,False,True,0,8242-PDSGJ
0,0,1,1,71,1,0,20.1,1389.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.57183098591549,0,False,False,True,0,0264-CNITK
0,0,1,1,39,1,1,99.95,3767.4,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,96.60000000000001,3,False,True,False,0,0089-IIQKO
0,0,1,1,61,1,0,59.8,3641.5,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,59.69672131147541,2,False,False,True,0,7839-NUIAA
0,0,0,0,52,1,1,49.75,2535.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48.760576923076925,1,False,False,True,0,6075-QMNRR
0,0,0,0,1,0,1,35.75,35.75,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,35.75,1,False,False,False,1,5378-IKEEG
1,0,1,0,64,1,1,108.5,6880.85,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,107.51328125,5,False,False,True,0,5966-EMAZU
1,0,1,0,62,1,1,60.15,3753.2,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,60.53548387096774,3,False,False,True,0,0440-EKDCF
1,0,1,0,30,1,0,19.05,637.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,21.251666666666665,0,False,True,False,0,4774-HHGGS
0,1,1,1,4,1,0,46.0,181.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.4,0,False,False,False,1,2718-GAXQD
1,1,1,0,63,1,1,84.0,5329.55,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,84.59603174603176,6,False,False,True,0,2055-BFOCC
0,0,0,0,1,1,1,44.55,44.55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,44.55,0,False,False,False,0,8180-AKMJV
1,0,1,0,15,1,1,103.45,1539.8,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,102.65333333333334,4,True,False,False,0,4298-OYIFC
1,0,1,1,27,1,1,80.65,2209.75,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,81.8425925925926,2,False,True,False,0,5566-SOEZD
0,0,0,1,4,0,1,57.2,223.75,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,55.9375,5,False,False,False,0,9842-EFSYY
0,0,1,0,72,1,1,110.75,7751.7,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,107.6625,5,False,False,True,0,2272-WUSPA
1,1,1,0,45,1,0,24.7,1174.35,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,26.096666666666664,0,False,True,False,0,4584-LBNMK
0,1,0,0,45,1,1,97.05,4385.05,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,97.44555555555556,4,False,True,False,0,3898-GUYTS
0,0,0,0,36,1,1,76.35,2606.35,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,72.39861111111111,5,False,True,False,0,0930-EHUZA
1,0,1,1,17,1,1,89.4,1539.45,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,90.55588235294118,3,True,False,False,1,6413-XKKPU
1,0,0,0,1,1,0,18.9,18.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,18.9,0,False,False,False,0,9975-SKRNR
1,1,0,0,16,1,1,74.45,1261.35,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.834375,0,True,False,False,0,3703-KBKZP
1,0,0,0,3,1,1,19.8,58.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.383333333333333,0,False,False,False,1,1449-XQEMT
1,0,1,1,4,1,1,50.9,225.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,56.4,0,False,False,False,1,2626-URJFX
0,0,1,0,71,1,1,84.4,5969.3,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,84.07464788732395,6,False,False,True,0,4973-MGTON
1,0,1,1,10,1,1,24.4,253.9,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,25.39,0,False,False,False,0,3682-YEUWS
1,0,1,1,20,1,0,20.05,400.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.0,0,True,False,False,0,1223-UNPKS
1,0,0,0,4,1,1,81.0,340.85,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,85.2125,1,False,False,False,1,2612-RRIDN
1,0,0,0,26,1,1,98.35,2515.3,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,96.7423076923077,3,False,True,False,1,4735-ASGMA
0,0,0,0,4,1,0,55.5,227.35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,56.8375,1,False,False,False,0,3446-QDSZF
1,0,0,0,5,0,1,51.0,305.95,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,61.19,3,False,False,False,1,3669-LVWZB
0,0,1,0,4,1,1,91.65,365.4,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,91.35,2,False,False,False,1,6892-EZDTG
1,1,1,0,29,1,1,84.3,2357.75,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,81.30172413793103,1,False,True,False,0,5117-IFGPS
1,0,0,0,2,1,0,100.2,198.5,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,99.25,4,False,False,False,0,7379-FNIUJ
0,0,0,0,29,1,0,19.4,554.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.112068965517242,0,False,True,False,0,1627-AFWVJ
1,0,0,1,1,1,1,90.85,90.85,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,90.85,2,False,False,False,1,9725-SCPZG
1,0,0,0,1,1,0,69.4,69.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,69.4,0,False,False,False,1,5884-GCYMI
0,1,0,0,8,1,1,94.45,742.95,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,92.86875,3,False,False,False,1,3217-FZDMN
1,0,0,0,13,1,1,20.4,251.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,19.357692307692307,0,True,False,False,0,4486-EFAEB
0,0,1,0,59,1,1,94.75,5597.65,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,94.87542372881356,3,False,False,True,0,0060-FUALY
0,0,1,1,1,1,1,20.15,20.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,20.15,0,False,False,False,1,7853-GVUDZ
1,1,0,0,50,1,1,95.7,4816.7,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,96.334,2,False,False,True,1,7480-QNVZJ
1,0,1,0,18,1,1,44.35,768.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42.669444444444444,0,True,False,False,0,6954-OOYZZ
0,0,1,1,17,1,0,74.55,1215.8,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,71.51764705882353,4,True,False,False,0,7088-FBAWU
1,0,1,0,47,1,0,73.6,3522.65,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,74.95,4,False,True,False,0,8313-AFGBW
0,0,0,0,26,1,1,74.95,1834.95,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70.575,0,False,True,False,1,3943-KDREE
0,0,0,0,6,0,1,47.95,305.1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,50.85,3,False,False,False,1,9239-ZBZZV
1,0,1,1,19,1,0,50.1,910.45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,47.91842105263158,0,True,False,False,0,3097-IDVPU
0,0,0,0,3,1,1,63.6,155.65,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,51.88333333333333,2,False,False,False,1,4398-HSCJH
0,1,1,1,68,0,1,53.0,3656.25,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,53.768382352941174,4,False,False,True,0,2197-OMWGI
0,0,1,0,2,1,0,19.85,52.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,26.0,0,False,False,False,0,2303-PJYHN
1,0,0,0,7,0,1,24.35,150.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,21.55,0,False,False,False,0,9795-VOWON
0,0,0,0,18,1,1,19.55,389.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.625,0,True,False,False,0,1237-WIYYZ
0,0,1,0,71,1,0,25.05,1873.7,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,26.390140845070423,0,False,False,True,0,1987-AUELQ
1,1,1,0,13,1,0,93.8,1261.0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,97.0,3,True,False,False,0,7852-LECYP
1,0,0,0,3,0,1,36.85,108.7,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,36.233333333333334,2,False,False,False,1,4430-UZIPO
1,0,1,0,72,1,1,103.75,7346.2,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,102.03055555555555,4,False,False,True,0,4822-LPTYJ
1,0,1,1,66,0,1,56.75,3708.4,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,56.18787878787879,4,False,False,True,0,8165-CBKXO
1,0,1,1,24,1,1,20.8,469.65,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,19.568749999999998,0,True,False,False,0,6527-PZFPV
0,0,0,0,1,1,1,44.1,44.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,44.1,0,False,False,False,1,4855-SNKMY
0,0,1,1,56,1,1,24.45,1385.85,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,24.74732142857143,0,False,False,True,0,9593-CVZKR
0,1,1,0,22,1,0,25.6,548.8,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,24.94545454545454,0,True,False,False,0,8595-SIZNC
1,0,0,0,14,0,1,50.75,712.75,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,50.910714285714285,3,True,False,False,1,8008-HAWED
0,1,1,0,61,1,1,104.4,6405.0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,105.0,4,False,False,True,1,7124-UGSUR
0,1,1,0,40,0,1,39.3,1637.4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,40.935,2,False,True,False,1,1862-SKORY
0,0,0,0,42,1,0,59.65,2536.55,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,60.394047619047626,3,False,True,False,0,5236-XMZJY
0,0,1,1,72,1,1,83.3,6042.7,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,83.92638888888888,5,False,False,True,0,4827-DPADN
0,0,0,0,12,1,1,79.55,958.25,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,79.85416666666667,1,False,False,False,0,2694-CIUMO
1,0,1,0,71,1,0,24.45,1730.65,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,24.375352112676058,0,False,False,True,0,5846-ABOBJ
0,0,1,0,26,1,0,19.2,459.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,17.676923076923078,0,False,True,False,0,1439-LCGVL
0,0,0,1,7,0,0,29.8,201.95,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,28.849999999999998,1,False,False,False,0,0909-SDHNU
0,0,1,1,6,1,0,45.5,285.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,47.53333333333333,0,False,False,False,0,4647-XXZAM
0,0,0,0,58,1,1,106.45,6145.85,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,105.96293103448276,5,False,False,True,1,1502-XFCVR
1,0,1,0,51,0,1,30.05,1529.45,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,29.98921568627451,1,False,False,True,0,7740-KKCXF
1,0,1,1,72,0,1,65.65,4664.5,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,64.78472222222223,6,False,False,True,0,5360-XGYAZ
0,0,0,0,18,1,1,96.05,1740.7,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,96.70555555555556,3,True,False,False,1,9692-TUSXH
0,0,0,0,7,1,1,75.1,552.95,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.99285714285715,0,False,False,False,1,7912-SYRQT
0,0,0,0,47,1,0,74.05,3496.3,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,74.38936170212766,4,False,True,False,0,3557-HTYWR
1,1,0,0,2,1,1,44.7,93.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46.85,0,False,False,False,1,4816-JBHOV
1,1,0,0,62,1,1,110.75,7053.35,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,113.76370967741936,5,False,False,True,0,8920-NAVAY
0,0,1,1,16,1,0,19.7,301.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,18.846875,0,True,False,False,0,1699-TLDLZ
1,0,0,0,6,1,1,49.5,312.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,52.11666666666667,1,False,False,False,0,5600-PDUJF
1,0,0,0,19,1,1,55.0,1046.5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,55.078947368421055,2,True,False,False,1,8292-TYSPY
0,0,1,1,69,0,1,43.95,2960.1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,42.9,3,False,False,True,0,0567-XRHCU
1,0,1,1,11,1,1,74.35,834.2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75.83636363636364,0,False,False,False,1,1867-BDVFH
0,0,1,0,64,1,1,111.15,6953.4,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,108.646875,5,False,False,True,0,2067-QYTCF
0,0,1,0,39,1,1,104.7,4134.85,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,106.02179487179488,5,False,True,False,1,2359-QWQUL
0,0,0,0,15,1,1,55.7,899.8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,59.986666666666665,1,True,False,False,1,9103-TCIHJ
1,0,0,0,25,1,0,20.6,541.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.66,0,False,True,False,0,7407-SUJIZ
0,0,0,0,6,1,0,19.65,116.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.474999999999998,0,False,False,False,0,9150-KPBJQ
1,0,1,0,66,1,0,115.8,7942.15,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,120.33560606060605,6,False,False,True,0,0052-DCKON
0,0,0,0,61,1,0,88.65,5321.25,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,87.23360655737704,5,False,False,True,0,3654-ARMGP
0,1,1,0,43,1,1,94.5,4156.8,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,96.66976744186047,3,False,True,False,0,9699-UBQFS
0,0,0,0,12,1,0,20.1,223.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,18.633333333333333,0,False,False,False,0,9367-TCUYN
1,1,0,0,23,0,1,34.65,768.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33.410869565217396,1,True,False,False,0,1261-FWTTE
1,1,1,0,71,0,1,52.3,3765.05,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,53.02887323943662,4,False,False,True,0,3528-HFRIQ
0,0,0,0,34,1,0,65.0,2157.5,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,63.455882352941174,2,False,True,False,0,0708-SJDIS
0,0,0,0,5,1,0,19.85,108.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,21.61,0,False,False,False,1,4140-WJAWW
0,0,1,0,41,0,0,35.45,1391.65,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,33.94268292682927,2,False,True,False,0,2073-QBVBI
0,0,1,1,72,1,0,19.7,1379.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,19.163888888888888,0,False,False,True,0,6928-ONTRW
1,1,0,0,14,1,1,95.6,1273.3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,90.95,2,True,False,False,0,3320-VEOYC
0,0,0,0,41,1,1,19.85,810.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.76707317073171,0,False,True,False,0,5231-FIQPA
0,0,1,1,23,1,0,81.85,1810.85,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,78.73260869565217,1,True,False,False,0,6617-WLBQC
1,0,1,1,71,1,0,109.3,7782.85,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,109.61760563380282,6,False,False,True,0,2599-CIPQE
0,0,0,0,1,1,1,70.3,70.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.3,0,False,False,False,1,6653-CBBOM
1,0,1,0,72,1,0,25.4,1797.1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,24.959722222222222,0,False,False,True,0,8774-GSBUN
1,0,1,1,6,1,1,69.8,377.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,62.975,0,False,False,False,0,7326-RIGQZ
1,0,1,1,23,1,1,20.0,445.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,19.360869565217392,0,True,False,False,0,1401-FTHFQ
1,1,1,0,10,1,0,85.55,851.75,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,85.175,1,False,False,False,1,3247-ZVOUO
0,0,0,0,72,1,1,109.9,7624.2,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,105.89166666666667,6,False,False,True,0,0254-FNMCI
0,0,1,0,7,1,1,50.3,355.1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.728571428571435,1,False,False,False,0,1848-LBZHY
1,0,0,1,6,1,0,94.5,575.45,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,95.90833333333335,3,False,False,False,1,6101-IMRMM
1,0,1,1,9,1,1,101.5,906.85,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,100.76111111111112,4,False,False,False,0,8118-TJAFG
0,0,0,0,12,1,1,89.15,1057.55,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,88.12916666666666,2,False,False,False,0,5429-LWCMV
0,0,0,0,1,1,1,19.4,19.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.4,0,False,False,False,0,7298-IZWLY
0,1,1,1,48,0,0,29.9,1388.75,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,28.932291666666668,1,False,True,False,0,9758-MFWGD
1,0,0,0,20,1,0,78.8,1641.3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,82.065,1,True,False,False,0,3955-JBZZM
0,1,1,0,16,1,1,85.35,1375.15,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,85.946875,1,True,False,False,1,1268-ASBGA
0,0,0,0,2,1,1,79.65,152.7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,76.35,1,False,False,False,1,8943-URTMR
0,0,0,0,10,1,1,19.3,185.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,18.52,0,False,False,False,0,4815-TUMEQ
0,1,0,0,2,1,1,79.6,195.05,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,97.525,1,False,False,False,1,4713-LZDRV
1,0,1,1,20,1,0,96.8,1826.7,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,91.33500000000001,3,True,False,False,0,9909-IDLEK
1,0,1,0,20,1,0,20.65,417.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.875,0,True,False,False,0,4092-OFQZS
1,0,1,1,19,1,0,19.8,344.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,18.13157894736842,0,True,False,False,0,1561-BWHIN
1,1,0,0,19,1,1,90.6,1660.0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,87.36842105263158,2,True,False,False,1,4325-NFSKC
1,0,1,0,22,1,1,104.6,2180.55,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,99.1159090909091,5,True,False,False,0,9927-DSWDF
0,0,0,0,35,1,0,80.05,2835.9,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,81.02571428571429,1,False,True,False,0,9500-LTVBP
0,0,0,0,1,1,0,45.15,45.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45.15,0,False,False,False,0,7252-NTGSS
1,0,0,0,39,1,1,73.15,2730.85,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,70.02179487179487,0,False,True,False,0,8149-AIQCG
0,1,1,0,54,1,1,99.1,5437.1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,100.68703703703704,4,False,False,True,0,1360-JYXKQ
0,0,0,0,1,1,1,20.2,20.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,20.2,0,False,False,False,1,2955-PSXOE
